Respiratory_Seq_ID,External_ID,Date,Site,Adenovirus,Bocavirus,Coronavirus,Enterovirus,Metapneumovirus,Parainfluenza,Parechovirus,RSV,Rhinovirus,Rubulavirus,Influenza,Polyomavirus,SARS-CoV-2
I95386,AWMT214(2),221107,ASUT11,9288,2187,2652,2980,9044,3632,5803,5746,9538,910,4007,492,1273
I95387,AWMT215(2),221107,ASUT12,1163,5699,4681,7390,1040,9457,9173,341,1076,9733,5928,5330,9185
I95388,AWMT216(2),221107,ASUT15,8375,6931,2525,8903,4062,8226,5262,9889,8357,4394,3177,4445,8462
I95389,AWMT217(2),221107,ASUT14,2332,0,5165,4067,3519,3573,997,8168,2787,9051,7463,1425,3592
I95390,AWMT218(2),221107,ASUT16,5903,7231,9217,4180,5295,6397,1394,8223,1621,4386,4361,4111,3463
I95391,AWMT219(2),221107,ASUT17,4542,5496,5556,35,1413,2365,7191,1050,953,7017,194,9820,4912
I95392,AWMT220(2),221114,ASUT01,7845,9652,9889,3138,2171,3950,4011,1650,3726,3061,7467,4032,3372
I95393,AWMT221(2),221114,ASUT05,8936,2969,7290,2693,2041,6943,5562,9165,3146,3487,9984,5731,8809
I95394,AWMT222(2),221114,ASUT06,1933,5475,1440,6927,5249,6613,7359,6778,6136,721,7205,7289,4460
I95395,AWMT223(2),221114,ASUT02,7895,9108,3674,6963,4744,4048,7763,3908,9476,7594,1357,9819,4356
I95396,AWMT224(2),221114,ASUT04,9867,1409,7148,2089,7847,2028,7210,2943,5741,1192,1283,769,1977
I95397,AWMT225(2),221114,ASUT03,4177,9723,8856,7393,357,9239,9518,7891,223,2397,2547,1344,5611
I95398,AWMT226(2),221114,ASUT07,2836,8165,6629,5451,9841,7432,1234,8851,4293,6462,5658,8151,6090
I95399,AWMT227(2),221114,ASUT08,5268,436,657,9250,1251,4439,7950,767,8333,7569,8081,3749,4799
I95400,AWMT228(2),221114,ASUT09,2634,9851,5507,352,4825,4760,990,1107,9975,6841,7000,2513,841
I95401,AWMT229(2),221114,ASUT10,7159,6503,1315,556,3006,8424,6145,9804,1115,9423,537,3326,8542
I95402,AWMT230(2),221114,ASUT11,2995,5025,7646,1054,3049,569,5006,7323,4323,6472,6531,1287,7773
I95403,AWMT231(2),221114,ASUT12,6479,9481,7431,8483,2577,329,5044,2623,1458,5262,3373,1390,1738
I95404,AWMT232(2),221114,ASUT15,8080,1194,8097,260,2109,5739,3586,3381,514,7085,4872,2839,5693
I95405,AWMT233(2),221114,ASUT14,7637,3134,5560,5936,8557,5867,5776,5281,2773,9814,480,7087,5037
I95406,AWMT234(2),221114,ASUT16,1382,7446,9305,7922,1483,5619,7433,8993,709,3535,9799,5105,6297
I95407,AWMT235(2),221114,ASUT17,5312,3017,6833,9321,6791,3902,249,5996,8423,9083,9173,9025,8770
I95408,AWMT236(2),221121,ASUT01,9592,6128,4852,7159,625,3756,5351,5320,9653,4272,8659,712,9884
I95409,AWMT237(2),221121,ASUT05,1595,2442,9902,9874,7857,918,3587,2569,2848,2670,8486,8649,2082
I95410,AWMT238(2),221121,ASUT06,2801,4534,3577,4187,3390,6080,8084,4870,3642,6195,5231,1410,2689
I95411,AWMT239(2),221121,ASUT02,6320,131,2592,5692,7670,3486,5343,529,4570,4139,2231,6298,4164
I95412,AWMT240(2),221121,ASUT04,249,4892,2203,1352,5514,7692,213,1779,6452,82,4605,6458,2295
I95413,AWMT241(2),221121,ASUT03,2620,2722,1965,5080,1384,8771,9945,7706,7614,8986,1613,2926,3721
I95414,AWMT242(2),221121,ASUT07,8721,1207,3015,33,4914,8452,444,101,1366,1766,4531,2520,6360
I95415,AWMT243(2),221121,ASUT08,6758,8020,8732,8553,3825,3785,3895,206,2536,7472,7321,361,354
I95416,AWMT244(2),221121,ASUT09,1254,3141,3751,5704,42,212,170,4892,7650,3422,7707,1050,4181
I95417,AWMT245(2),221121,ASUT10,5485,4823,4339,342,9030,9102,5438,8298,884,7236,5918,3477,7834
I95418,AWMT246(2),221121,ASUT11,8261,7355,1150,3538,6555,6648,5362,4844,9136,6608,7160,1636,4114
I95419,AWMT247(2),221121,ASUT12,8664,7605,8154,4924,9532,140,2223,4148,4248,5147,4523,7337,8756
I95420,AWMT248(2),221121,ASUT14,4417,1356,5381,5721,9902,6720,3436,9305,6932,3061,3570,260,2252
I95421,AWMT249(2),221121,ASUT16,1736,8962,1649,93,3358,9870,1258,3574,2826,8013,7015,3234,5126
I95422,AWMT250(2),221121,ASUT17,4447,2981,5821,5209,6695,1929,6912,7719,9409,7266,153,3201,5868
I97043,AWMT251(2),221129,ASUT01,9899,4859,5473,6516,5452,225,4523,613,9326,5449,5899,4936,9343
I97044,AWMT252(2),221129,ASUT05,5212,5486,3328,4696,2636,3014,4466,3826,1183,5638,7666,3664,2193
I97045,AWMT253(2),221129,ASUT06,2383,2420,8945,3663,4498,4689,9988,51,8995,3556,5788,5277,5029
I97046,AWMT254(2),221129,ASUT02,8983,931,9176,5100,1662,3427,9216,9838,6150,2477,6797,4145,7038
I97047,AWMT255(2),221129,ASUT04,3011,2813,6235,8998,2805,449,3199,2545,693,5100,8493,3664,7981
I97048,AWMT256(2),221129,ASUT03,5117,1361,2570,5366,8845,7219,1952,4963,4505,4857,4189,3729,2716
I97049,AWMT257(2),221129,ASUT07,8777,9649,7601,7913,3590,444,1624,7617,9082,9228,8719,5847,6290
I97050,AWMT258(2),221129,ASUT08,9519,7250,9621,6284,1782,3269,183,9313,1818,9154,9635,8782,186
I97051,AWMT259(2),221129,ASUT09,4833,1571,360,9038,2377,5028,4938,9757,494,10,3327,8773,7294
I97052,AWMT260(2),221129,ASUT10,4562,5076,8953,4346,3829,6100,7280,4231,5498,4466,1827,8201,7459
I97053,AWMT261(2),221129,ASUT11,4166,426,7426,5994,587,6439,7548,2626,5819,1558,5749,5539,1154
I97054,AWMT262(2),221129,ASUT12,7991,3181,7373,4107,4367,2354,2354,4030,2894,4563,7416,1587,6315
I97055,AWMT263(2),221129,ASUT15,1132,1140,4403,7676,1988,2738,8547,5385,739,5751,6510,3314,7606
I97056,AWMT264(2),221129,ASUT14,4970,8512,9255,697,838,9878,4993,4932,4030,7676,7021,6461,6736
I97057,AWMT265(2),221129,ASUT16,337,704,1354,7300,9848,2706,9690,926,3112,6089,3146,8537,1082
I97058,AWMT266(2),221129,ASUT17,9058,2652,2647,8132,326,1516,5301,206,5373,9836,6956,4109,66
I97059,AWMT267(2),221205,ASUT01,2454,8113,6984,143,1338,3639,8123,7894,3838,5293,5114,1614,9398
I97060,AWMT268(2),221205,ASUT05,735,9513,3580,2211,1229,7804,5244,2560,1595,8788,2364,4579,4668
I97061,AWMT269(2),221205,ASUT06,3200,353,1279,4790,7744,9026,1057,6124,3096,7632,7361,8661,5746
I97062,AWMT270(2),221205,ASUT04,3019,9730,9175,5374,8081,5747,9896,8699,7070,4751,404,9068,1114
I97063,AWMT271(2),221205,ASUT03,6961,7430,1031,1981,7618,4662,9014,2961,2368,3456,1599,4200,7578
I97064,AWMT272(2),221205,ASUT07,8652,4569,9295,3631,9476,9374,9253,6317,5735,7284,2846,6110,3863
I97065,AWMT273(2),221205,ASUT08,2690,6363,712,9335,6878,5089,9410,5748,7691,4010,8231,1182,277
I97066,AWMT274(2),221205,ASUT09,1599,5012,8170,6025,5160,5954,8701,3139,9983,8039,5092,1565,5967
I97067,AWMT275(2),221205,ASUT10,5515,4119,6169,5763,643,3196,9816,8463,5662,8181,7283,6225,6671
I97068,AWMT276(2),221205,ASUT11,1927,6428,9291,3189,2682,8646,1048,4646,9459,2590,5283,9818,1708
I97069,AWMT277(2),221205,ASUT12,3615,7636,8723,8937,2536,4127,1206,7888,6497,9114,4488,1627,3251
I97070,AWMT278(2),221205,ASUT15,4311,6914,2146,2621,2880,165,6867,800,9829,5196,5910,6864,7890
I97071,AWMT279(2),221205,ASUT14,1774,3319,6324,32,2112,9711,2272,5536,287,3268,55,8120,3779
I97072,AWMT280(2),221205,ASUT16,6316,1921,2268,4017,1843,563,4874,8496,2684,4502,1664,6956,2734
I97073,AWMT281(2),221205,ASUT17,1597,5525,8135,1265,6686,4002,5019,888,396,1225,2762,3992,2815
I97074,AWMT282(2),221212,ASUT01,7363,8624,5653,9075,2892,2107,1628,5360,9850,4360,3081,3192,5988
I97075,AWMT283(2),221212,ASUT05,195,3315,8923,810,887,8712,6659,470,8532,9527,7623,1455,2346
I97076,AWMT284(2),221212,ASUT06,9269,3660,9195,7193,6000,6105,6463,3946,8869,1128,4185,5467,4439
I97077,AWMT285(2),221212,ASUT02,7573,2786,2672,9364,1121,6719,8223,9728,9801,7854,5749,4026,4273
I97078,AWMT286(2),221212,ASUT04,882,9402,3380,5879,7949,9350,4907,1911,2081,7169,6589,1033,1678
I97079,AWMT287(2),221212,ASUT07,9786,4492,1308,5123,171,1538,2962,6380,883,3249,9580,1599,2363
I97080,AWMT288(2),221212,ASUT08,3040,1134,9263,1594,2316,9851,8741,9710,2424,5179,765,4931,5743
I97081,AWMT289(2),221212,ASUT09,9011,9398,2906,8930,2810,4134,6663,2533,5495,6046,6404,404,7452
I97082,AWMT290(2),221212,ASUT10,5675,4960,733,4178,7637,4785,7874,1868,7186,1689,9865,8245,5023
I97083,AWMT291(2),221212,ASUT11,4184,5732,3814,86,5828,643,2098,4521,844,6202,9627,565,783
I97084,AWMT292(2),221212,ASUT12,5721,9912,6584,9170,3429,7199,4013,9936,2691,7623,7196,3910,7236
I97085,AWMT293(2),221212,ASUT15,8496,2038,5569,2910,8160,6524,9812,1467,7176,893,5142,4955,7261
I97086,AWMT294(2),221212,ASUT14,131,1801,7097,1970,8977,4566,114,1018,1347,7830,5848,2977,6878
I97087,AWMT295(2),221212,ASUT16,3608,3834,1139,8828,6128,2633,8604,8662,8742,8951,6074,283,9232
I97088,AWMT296(2),221212,ASUT17,1756,8955,87,5324,2821,4398,1171,5664,6207,8079,8255,1451,737
I97541,AWMT298(2),221219,ASUT05,8964,4304,9494,4822,7349,4687,5141,5761,9896,417,6680,3120,8986
I97542,AWMT299(2),221219,ASUT06,7065,3665,512,5671,1786,5610,4096,7641,3584,5403,5787,4774,8237
I97543,AWMT300(2),221219,ASUT02,4578,4576,8169,8885,4179,5190,7179,6773,8045,1998,9523,714,6778
I97545,AWMT302(2),221219,ASUT03,2981,2439,452,4097,1378,6605,1299,5756,3631,6839,4402,4107,1580
I97546,AWMT303(2),221219,ASUT07,2543,1766,4935,2710,6982,848,9288,2313,902,4717,3893,220,2310
I97547,AWMT304(2),221219,ASUT08,4132,3506,4181,4858,8280,1738,8171,946,588,811,126,3057,2640
I97548,AWMT305(2),221219,ASUT09,286,863,424,4618,8160,5335,2315,668,1993,2793,5606,6218,9056
I97549,AWMT306(2),221219,ASUT10,1668,3164,148,6847,1942,5316,9789,3367,143,107,8898,9744,1436
I97550,AWMT307(2),221219,ASUT11,8708,4737,5241,9952,5596,848,2869,4588,3019,2799,1826,189,9185
I97551,AWMT308(2),221219,ASUT12,3611,133,5798,260,5428,6642,4684,8544,2500,7344,8611,7957,2117
I97552,AWMT309(2),221219,ASUT15,7267,1207,8456,4980,7857,2983,1501,5782,1910,8892,2429,9969,4288
I97553,AWMT310(2),221219,ASUT14,5998,4325,9467,8702,2848,7437,6257,3169,3944,2598,9439,6890,5149
I97554,AWMT311(2),221219,ASUT16,705,6280,3820,8840,489,7039,1232,7210,6587,6066,7355,4481,5487
I97555,AWMT312(2),221219,ASUT17,2993,4358,4942,4237,7164,6870,1422,8966,8205,9702,5354,3695,8574
I97556,AWMT313(2),221228,ASUT01,9884,4962,7276,1165,9299,2256,6208,7721,9689,198,3015,1228,3821
I97558,AWMT315(2),221228,ASUT02,7777,913,337,642,8019,1500,2447,9093,9632,7907,321,432,897
I97559,AWMT316(2),221228,ASUT03,6034,4800,3504,4369,2241,8399,3566,2819,9171,5526,1965,121,294
I97560,AWMT317(2),221228,ASUT07,8276,4069,6456,9683,6859,3767,3136,9245,6516,6842,6196,2597,3875
I97562,AWMT319(2),221228,ASUT09,365,6186,2979,2783,3233,8178,9568,2424,4531,8541,3990,1920,5025
I97563,AWMT320(2),221228,ASUT10,4576,5485,13,2901,5487,9021,8234,3905,8512,3415,930,1257,5263
I97564,AWMT321(2),221228,ASUT11,3470,3246,2575,8564,4391,4141,5246,310,6541,3090,9002,6696,8380
I97565,AWMT322(2),221228,ASUT12,3681,7132,42,48,8911,4159,3943,2439,3729,2849,5736,158,3543
I97566,AWMT323(2),221228,ASUT15,7927,6586,136,4608,7994,5884,2074,6438,6856,3109,4270,2681,3511
I97567,AWMT324(2),221228,ASUT14,8584,6320,1053,2027,8368,8229,1952,6661,6514,7550,161,4971,3195
I97569,AWMT326(2),221228,ASUT17,7629,6885,4663,9018,6639,583,2572,3204,4929,9181,9970,6753,2602
I97570,AWMT327(2),230103,ASUT01,9623,9875,8062,132,3517,6334,8642,6639,6344,1575,6580,5189,2189
I97571,AWMT328(2),230103,ASUT05,3872,8382,2543,8919,2,939,8959,9320,4149,1212,8632,5806,4364
I97572,AWMT329(2),230103,ASUT06,1212,1603,6017,6941,1069,6997,8491,1833,1113,241,9210,2478,6054
I97573,AWMT330(2),230103,ASUT02,9992,3857,695,9365,8708,3020,457,1483,7734,7999,9135,8228,6944
I97574,AWMT331(2),230103,ASUT04,5280,3421,5483,7867,1169,5374,7571,4350,4322,4552,9397,7455,1705
I97575,AWMT332(2),230103,ASUT03,4200,1272,241,3059,3962,7017,645,2738,7382,6594,7591,3576,4426
I97576,AWMT333(2),230103,ASUT07,2612,7671,8594,9585,6935,5308,3072,5298,8035,8386,9615,1010,4576
I97577,AWMT334(2),230103,ASUT08,9863,7576,3887,2351,8049,9999,9427,2808,7254,5983,1913,4224,585
I97578,AWMT335(2),230103,ASUT09,7308,3107,1724,8882,8109,1646,825,796,3512,2385,4516,6805,6668
I97579,AWMT336(2),230103,ASUT10,9538,2561,3386,4805,4187,3643,8017,3749,332,1954,8494,363,1393
I97580,AWMT337(2),230103,ASUT11,8468,1550,4111,5495,4932,6822,8722,4965,9288,7882,2600,5267,3989
I97581,AWMT338(2),230103,ASUT12,3988,7639,3487,833,748,7426,6751,8806,5128,8779,4794,2074,6052
I97582,AWMT339(2),230103,ASUT15,5443,1699,6197,9083,2537,3845,4797,768,615,5267,3921,6257,7018
I97583,AWMT340(2),230103,ASUT14,6961,2395,6246,4998,6409,9329,6802,2302,8918,2152,5284,9345,6149
I97585,AWMT342(2),230103,ASUT17,6048,3652,6932,7996,653,314,7325,8488,8140,3602,1600,6638,6265
I98068,AWMT343(2),230109,ASUT01,9408,2090,7679,8983,8941,8726,8046,7717,219,18,7593,6509,5082
I98071,AWMT346(2),230109,ASUT04,6069,5561,2348,8083,2832,7970,5681,5868,3156,9997,4793,6363,1545
I98072,AWMT347(2),230109,ASUT03,5840,6965,9748,7376,5064,9548,3928,3520,8641,7576,9698,265,5898
I98073,AWMT348(2),230109,ASUT07,5264,8130,2750,1456,4481,8970,4774,6427,940,2789,6385,9477,8261
I98074,AWMT349(2),230109,ASUT08,1921,8529,694,6759,3210,8093,8121,1896,7986,5113,3912,8118,341
I98075,AWMT350(2),230109,ASUT09,4593,9951,8944,262,7279,9958,7107,2790,4546,197,4516,3042,1353
I98082,AWMT357(2),230109,ASUT17,8058,9933,6697,4102,6492,7728,1261,4869,6122,4777,1243,3455,6009
I98083,AWMT358(2),230117,ASUT01,1844,9260,5520,2053,4269,3313,7576,4481,3201,9421,1877,9194,6683
I98088,AWMT363(2),230117,ASUT03,4633,8348,6476,2918,7834,2028,3042,6526,4566,4208,5695,1131,9039
I98093,AWMT368(2),230117,ASUT11,6432,100,810,4651,3320,1350,6285,6871,9073,6695,1692,8501,7470
I98095,AWMT370(2),230117,ASUT15,7476,5188,6823,6689,4828,9211,1923,3431,2008,4501,7973,9945,9270
I98097,AWMT372(2),230117,ASUT16,8373,3329,1188,8596,7158,3907,7557,8881,8502,6382,4671,282,5308
I98099,AWMT374(2),230123,ASUT01,5970,2616,4458,4137,6481,811,3553,2251,6939,2797,8530,2436,1774
I98100,AWMT375(2),230123,ASUT05,1641,3843,3349,2852,7410,9823,5600,1904,7880,5754,6483,4915,9121
I98101,AWMT376(2),230123,ASUT06,2572,4600,3649,1603,8660,2915,9848,4236,6621,6130,8304,8243,9186
I98102,AWMT377(2),230123,ASUT04,4331,324,9285,264,6530,1362,593,1964,4653,690,712,8548,7294
I98103,AWMT378(2),230123,ASUT03,6306,3718,9500,3004,2309,1525,6677,5155,1183,2909,515,9621,9463
I98105,AWMT380(2),230123,ASUT08,9529,7777,1833,2864,9181,3806,8827,7637,9772,3091,903,9687,6691
I98106,AWMT381(2),230123,ASUT09,3416,7543,617,7513,8974,9112,6705,3756,9442,6633,520,3893,6934
I98109,AWMT384(2),230123,ASUT12,2496,8879,17,2098,694,1682,9700,3263,6098,9979,1378,2659,3302
I98110,AWMT385(2),230123,ASUT15,1327,7488,8030,960,1781,5838,4214,2314,5161,6494,7211,4558,3821
I98111,AWMT386(2),230123,ASUT14,3605,6710,8791,7053,3602,3839,368,4614,3687,4907,5949,4749,8846
I98113,AWMT388(2),230123,ASUT17,1190,7240,2944,3284,8762,1290,2112,8232,7921,3935,4640,5806,6189
I98691,AWMT437(2),230220,ASUT05,9963,9554,5024,2765,9060,432,3510,8877,3255,6748,7925,2680,9585
I98692,AWMT438(2),230220,ASUT06,1416,5618,4608,5521,3983,3365,5481,5749,7624,5202,287,8759,5790
I98693,AWMT439(2),230220,ASUT02,4118,8274,4595,1827,4994,1900,6528,6233,3845,4475,1732,1466,2480
I98694,AWMT440(2),230220,ASUT04,6435,4790,6059,7394,1522,8950,2593,6861,344,4542,5115,2738,5796
I98695,AWMT441(2),230220,ASUT03,8038,7357,2746,7991,1179,3230,5587,6130,9188,4364,9798,2384,8631
I98696,AWMT442(2),230220,ASUT07,8610,8524,2207,8221,8627,3923,5382,1402,7848,2952,9446,2600,8986
I98697,AWMT443(2),230220,ASUT08,7974,6392,8206,7867,8092,7834,7461,2588,1435,9549,655,6419,322
I98698,AWMT444(2),230220,ASUT09,4851,3084,2891,3791,9748,3785,9468,8789,6010,2800,8196,746,894
I98699,AWMT445(2),230220,ASUT10,2291,5554,5867,1144,3391,7052,8323,7419,9899,6094,4290,9653,5503
I98700,AWMT446(2),230220,ASUT11,391,7816,1228,910,7662,5935,237,2410,7554,6334,3846,7505,1834
I98701,AWMT447(2),230220,ASUT12,8908,6692,5190,3326,1589,4376,569,146,5495,1526,7029,4928,9709
I98702,AWMT448(2),230220,ASUT15,5654,6197,2598,1494,4071,8027,2535,2227,9505,8415,5172,8636,4135
I98703,AWMT449(2),230220,ASUT14,6773,217,2061,3803,2170,9711,3573,9827,2972,8183,6539,1355,8356
I98704,AWMT450(2),230220,ASUT16,5925,6453,9924,4735,398,4185,1503,2173,7887,9289,9157,8905,207
I98705,AWMT451(2),230220,ASUT17,6651,7826,6815,2066,5537,5063,4723,2120,5477,9415,8776,1353,2914
I98706,AWMP1(2),230130,ASUP01,6551,9036,6602,4537,7494,4368,2168,25,5265,1812,4270,9935,5400
I98707,AWMP2(2),230130,ASUP02,8198,8724,8514,5673,1825,3193,5891,7751,9163,7796,8087,7891,6994
I98708,AWMP3(2),230130,ASUP03,403,4698,8054,2255,8117,7112,6705,8161,3162,7664,3334,1747,8892
I98709,AWMP4(2),230130,ASUP04,1133,9784,2942,8488,1649,363,1309,4011,7657,618,6340,8563,5436
I98710,AWMP5(2),230130,ASUP05,9995,3852,9491,9755,9893,1858,5897,4697,8440,3897,2122,7949,6762
I98711,AWMP6(2),230130,ASUP06,4665,6840,9469,473,9050,8962,8553,8525,6704,595,6447,1309,2010
I98712,AWMP7(2),230206,ASUP01,3030,9195,8324,7729,7758,9448,7330,8299,9077,1836,9269,8202,3117
I98713,AWMP8(2),230206,ASUP02,1680,7669,1616,6489,5657,6623,9240,9444,4248,1958,7577,8355,4991
I98714,AWMP9(2),230206,ASUP03,3601,5866,9245,9097,12,9720,674,5798,2918,5610,796,9345,8316
I98715,AWMP10(2),230206,ASUP04,6822,5750,2510,5573,1071,4084,2447,666,7656,2071,9460,9751,8798
I98716,AWMP11(2),230206,ASUP05,7264,3310,8084,8406,5817,7993,3231,2396,8934,6186,7957,9889,8152
I98717,AWMP12(2),230206,ASUP06,7030,322,9873,638,6158,662,5904,7055,3624,2849,8619,4802,1644
I98718,AWMP13(2),230206,ASUP07,9206,5686,3542,5545,4782,3923,4899,3723,5721,1352,1485,8965,5849
I98719,AWMP14(2),230213,ASUP01,2554,711,665,6226,3641,2128,9012,3475,5300,780,8674,8724,2584
I98720,AWMP15(2),230213,ASUP02,9879,113,8848,5987,6932,8440,3863,5191,214,2025,681,6959,8754
I98721,AWMP16(2),230213,ASUP03,8287,5177,9104,2397,337,3111,3321,5057,2452,9385,7939,8563,7161
I98722,AWMP17(2),230213,ASUP04,4877,7490,7156,9205,8525,994,3206,2861,5033,7802,1326,8108,1244
I98723,AWMP18(2),230213,ASUP05,3273,8994,2317,241,5867,506,9859,994,7790,1254,7079,2819,2691
I98724,AWMP19(2),230213,ASUP06,8434,7296,5144,2901,8225,9766,4724,5809,503,6826,6751,2071,92
I98725,AWMP20(2),230213,ASUP07,2960,714,6675,3043,5292,2477,9282,7758,2373,5333,1532,98,5852
I98726,AWMW1(2),230209,ASUW01,8880,9958,9694,7928,2931,7222,7167,8813,2912,169,1682,5994,4453
I98727,AWMW2(2),230209,ASUW02,2061,2316,2902,1645,5702,8559,5901,843,4745,3161,4911,1601,4621
I98728,AWMW3(2),230209,ASUW03,796,4166,9615,1476,4207,8185,6852,6655,4060,1567,2387,3930,3216
I98729,AWMW4(2),230216,ASUW01,3879,5608,6228,9734,1363,3783,7277,7104,1000,888,8568,3621,4087
I98730,AWMD1(2),230209,ASUDT01,204,6315,6231,7180,8688,5490,7162,3608,8874,4429,684,4312,4433
I98731,AWMD2(2),230216,ASUDT01,878,6797,4216,6087,2446,811,2986,5073,5994,628,2442,5266,7354
I99123,AWMT389(2),230130,ASUT01,4303,7179,7889,4331,3575,774,9149,1560,6462,3780,4577,1495,2683
I99124,AWMT390(2),230130,ASUT05,4975,6017,8540,3799,8584,979,7653,1837,5128,7940,9168,2029,8011
I99125,AWMT391(2),230130,ASUT06,2136,3349,9730,6566,8528,6334,2751,1671,4981,9545,2664,2264,9098
I99126,AWMT392(2),230130,ASUT02,9068,7539,124,4085,2900,6479,5279,5884,2109,3532,142,59,794
I99127,AWMT393(2),230130,ASUT04,2019,2881,3520,7875,2216,7694,3866,5614,6246,8883,3591,1120,8523
I99128,AWMT394(2),230130,ASUT03,1200,668,9642,25,7340,1279,1902,9166,5473,9966,560,8208,1244
I99129,AWMT395(2),230130,ASUT07,5265,5762,1240,7668,6640,8280,5197,3641,8847,5742,6927,2491,2234
I99130,AWMT396(2),230130,ASUT08,3466,2098,4553,6720,6390,6858,7780,5038,7073,8075,2761,77,5221
I99131,AWMT397(2),230130,ASUT09,8682,4440,8356,7442,1931,8230,4331,7925,3879,644,4403,8080,7239
I99132,AWMT398(2),230130,ASUT10,9265,2044,5113,7151,8319,8597,8007,8086,7583,6629,8159,8159,5863
I99133,AWMT399(2),230130,ASUT11,8861,3687,6255,2625,5140,3734,3236,7746,9416,7573,3834,9863,6696
I99134,AWMT400(2),230130,ASUT12,5639,7650,6827,2990,9562,2338,4796,6179,8090,4150,6094,8634,7676
I99135,AWMT401(2),230130,ASUT15,2770,8123,2567,7516,4097,9718,4838,1844,6441,3947,3543,61,4975
I99136,AWMT402(2),230130,ASUT14,76,6263,727,8838,4561,9590,1665,3249,4279,900,4197,4508,3337
I99137,AWMT403(2),230130,ASUT16,3299,8985,1761,8744,9244,7149,8578,3646,881,9143,9414,5085,1802
I99138,AWMT404(2),230130,ASUT17,2682,4323,7292,3775,7035,2228,7117,8531,9327,8589,1830,4058,2210
I99139,AWMT405(2),230206,ASUT01,2475,8309,5201,8940,5828,3625,6436,2938,4887,6530,3303,8780,1422
I99140,AWMT406(2),230206,ASUT05,5042,9372,4287,9416,9269,8419,6675,4571,8952,1639,1942,4676,9110
I99141,AWMT407(2),230206,ASUT06,8089,8704,1209,9186,2300,678,4262,9428,3539,9594,847,1794,8627
I99142,AWMT408(2),230206,ASUT04,7825,5157,9427,4940,8281,5447,4589,7015,3892,5120,7845,6924,8359
I99143,AWMT409(2),230206,ASUT03,2816,8513,2963,1437,2892,4435,2965,6120,6674,5125,7627,6738,2777
I99144,AWMT410(2),230206,ASUT07,5664,4358,9304,6313,5666,2597,4983,1500,6829,6127,4895,9646,416
I99145,AWMT411(2),230206,ASUT08,2772,789,3453,6994,4791,816,5219,5526,1300,2452,7364,2007,4879
I99146,AWMT412(2),230206,ASUT09,2871,3184,1089,8547,1787,5691,6109,660,7050,8921,3322,1405,9045
I99147,AWMT413(2),230206,ASUT10,7059,5872,7111,3269,4722,8190,9683,9632,3993,3232,8189,5927,4735
I99148,AWMT414(2),230206,ASUT11,3189,2776,4905,5265,4998,3547,3967,8640,7621,396,7925,5775,2510
I99149,AWMT415(2),230206,ASUT12,1751,5083,2128,6980,4122,38,5319,1130,4714,6145,6727,3469,3965
I99150,AWMT416(2),230206,ASUT15,7607,3206,6177,5805,5777,796,1381,3533,6889,7108,8251,4896,4561
I99151,AWMT417(2),230206,ASUT14,5761,1551,8745,6093,8661,5174,8932,2953,509,9705,7742,638,8368
I99152,AWMT418(2),230206,ASUT16,9147,2046,1668,7146,1582,7622,5942,481,7595,3796,55,159,6321
I99153,AWMT419(2),230206,ASUT17,5308,7780,4120,3257,7889,8058,8823,1002,7647,7487,1316,3494,5786
I99154,AWMT420(2),230213,ASUT01,3928,1642,5522,3857,454,6600,6454,7920,2630,877,8421,5687,6185
I99155,AWMT421(2),230213,ASUT05,5260,5763,7131,9331,5747,2339,4030,1796,9579,4537,2062,1834,6776
I99156,AWMT422(2),230213,ASUT06,141,2945,4156,2734,6388,4689,720,1199,9524,4832,4827,387,3456
I99157,AWMT423(2),230213,ASUT02,5961,8454,256,8413,5118,568,4986,6724,7494,5768,9506,5384,3982
I99158,AWMT424(2),230213,ASUT04,8902,2469,2798,1366,1485,5189,3734,1415,1156,9560,460,7946,9184
I99159,AWMT425(2),230213,ASUT03,1644,1466,7025,5192,2216,1101,5646,2203,8306,9390,4540,6901,5043
I99160,AWMT426(2),230213,ASUT07,8025,9573,3504,3482,2970,7470,8554,3428,4296,3857,8975,8395,8100
I99161,AWMT427(2),230213,ASUT08,5546,2857,9334,5233,1519,7346,9974,7958,3167,7985,8971,6688,2065
I99162,AWMT428(2),230213,ASUT09,3304,9944,2731,2805,3237,7392,8777,7552,848,893,3243,6251,9330
I99163,AWMT429(2),230213,ASUT10,4624,5522,171,2604,5862,2504,4388,5816,6491,2018,6433,7667,9224
I99164,AWMT430(2),230213,ASUT11,7877,3460,2781,803,4097,8194,264,4474,4943,9131,3698,923,4590
I99165,AWMT431(2),230213,ASUT12,4994,4455,3295,8825,945,5095,689,9959,106,606,9410,1066,9342
I99166,AWMT432(2),230213,ASUT15,903,6165,7126,4344,1923,2600,4899,3111,3324,9137,5214,7116,7775
I99167,AWMT433(2),230213,ASUT14,3242,8943,6764,9248,3128,8640,2774,5132,6986,6254,2513,7729,643
I99168,AWMT434(2),230213,ASUT16,6896,8621,4497,6057,8280,8195,2968,6292,8807,5869,3871,4666,1734
I99169,AWMT435(2),230213,ASUT17,2262,1849,3212,5730,9377,9204,1679,5797,371,6254,5527,6200,747
I99170,AWMT436(2),230220,ASUT01,5678,8222,828,1675,404,9428,2696,9585,7300,4401,3696,5490,5045
