Respiratory_Seq_ID,External_ID,Date,Site,Adenovirus,Bocavirus,Coronavirus,Enterovirus,Metapneumovirus,Parainfluenza,Parechovirus,RSV,Rhinovirus,Rubulavirus,Influenza,Polyomavirus,SARS-CoV-2
I77496,AWW201(2),220523,ASUT11,0.590923019,0.489640799,0.186784942,0.669922364,0.083983096,0.612774719,0.452258931,0.821017686,0.558620679,0.975469858,0.293244027,0.27380944,0.364614166
I80882,AWW213(2),220531,ASUT11,0.039336043,0.597345666,0.952315383,0.014275432,0.045730343,0.871381983,0.27487455,0.190306269,0.099815444,0.011640354,0.030816843,0.776514787,0.043713731
I80894,AWW225(2),220606,ASUT11,0.44477133,0.025350593,0.379369991,0.352298259,0.049480139,0.399805467,0.950725147,0.238880259,0.312772148,0.977615658,0.483379221,0.215346641,0.308651913
I82748,AWW239(2),220613,ASUT11,0.259929506,0.40038868,0.434648593,0.995102631,0.095102505,0.544623162,0.095399731,0.617670773,0.730875673,0.751680014,0.333950797,0.861922458,0.670781234
I84407,AWW265(2),220627,ASUT11,0.888971196,0.70827668,0.624131751,0.485999195,0.364673847,0.299764365,0.652014582,0.85156326,0.961019441,0.255119429,0.226375434,0.015433195,0.574377859
I85256,AWW277(2),220705,ASUT11,0.720518615,0.16325645,0.902103598,0.023596195,0.573400838,0.644229312,0.376063809,0.65773227,0.758624052,0.876897136,0.244412952,0.02362638,0.465664907
I88556,AWW290(2),220711,ASUT11,0.289929504,0.397556926,0.039045902,0.105280611,0.884524855,0.552099126,0.88784989,0.110132064,0.515477048,0.613085149,0.635566331,0.693338848,0.211833238
I88569,AWW303(2),220718,ASUT11,0.80292496,0.339378669,0.466135931,0.634104645,0.996681851,0.817519979,0.122483278,0.723411374,0.366423926,0.52198422,0.047864143,0.045339946,0.819658236
I88583,AWW317(2),220725,ASUT11,0.699223453,0.44527404,0.001785757,0.492319582,0.705788848,0.027848953,0.076660167,0.176830413,0.912871024,0.590778824,0.223895955,0.505025132,0.425309537
I89140,AWW344(2),220808,ASUT11,0.676912973,0.943559619,0.292400181,0.855483632,0.821324844,0.02624916,0.456283037,0.028611089,0.953120959,0.480631308,0.010916261,0.226737181,0.659377008
I89570,AWMT25(2),220816,ASUT11,0.729135456,0.473473086,0.304797906,0.537513335,0.926018921,0.026492921,0.811645233,0.356010137,0.521126818,0.804742356,0.663008632,0.317900628,0.427153207
I89586,AWMT41(2),220822,ASUT11,0.599010706,0.977031279,0.488583029,0.165314605,0.861694967,0.924192212,0.007044524,0.514098746,0.372268015,0.063217258,0.661868761,0.966620291,0.469956787
I90678,AWMT57(2),220829,ASUT11,0.385968496,0.792928309,0.606169913,0.559729655,0.612490805,0.286417134,0.050310642,0.372858407,0.133077939,0.384420307,0.364347931,0.374207413,0.187807606
I91677,AWMT72(2),220906,ASUT11,0.652139439,0.260986847,0.574557057,0.851115953,0.79567713,0.636175306,0.049693654,0.991971223,0.782558637,0.143962639,0.030142275,0.014248408,0.277134938
I91692,AWMT87(2),220912,ASUT11,0.852660686,0.402897721,0.584743222,0.74033628,0.20602246,0.284671347,0.333544125,0.199210984,0.992700127,0.753124927,0.369103433,0.035981388,0.986217946
I91708,AWMT103(2),220919,ASUT11,0.744251981,0.656076496,0.97381453,0.491771538,0.517325615,0.918205292,0.688459043,0.42445132,0.46902025,0.5065284,0.706005871,0.854157432,0.461206572
I92510,AWMT134(2),221003,ASUT11,0.640750668,0.653682541,0.507252043,0.373046577,0.915403273,0.00630511,0.87245619,0.247782748,0.712585622,0.247052583,0.835280713,0.683677899,0.349156288
I93401,AWMT150(2),221010,ASUT11,0.525279916,0.920423184,0.354235684,0.234858266,0.783314869,0.731669149,0.052993199,0.474349109,0.028321724,0.846848521,0.507111215,0.578825939,0.329569296
I93417,AWMT166(2),221017,ASUT11,0.278016166,0.753267078,0.645159473,0.00295523,0.040226635,0.895669896,0.629698459,0.482141604,0.499938758,0.559922759,0.958729712,0.560813989,0.06481169
I93721,AWMT182(2),221024,ASUT11,0.91780919,0.456849159,0.297050261,0.679063765,0.647041743,0.646773035,0.114496838,0.918709563,0.456167029,0.467697508,0.219812169,0.612752241,0.658326242
I93731,AWMT198(2),221031,ASUT11,0.322365217,0.059198833,0.913854668,0.841715799,0.519188696,0.477208265,0.632006253,0.962177823,0.919923145,0.263457731,0.581433138,0.865657996,0.148511557
I95386,AWMT214(2),221107,ASUT11,0.110455002,0.205337158,0.397060673,0.844231548,0.614607011,0.372630347,0.336911019,0.406121437,0.212594956,0.744434216,0.016669373,0.838927978,0.688464235
I95402,AWMT230(2),221114,ASUT11,0.316553008,0.353932138,0.504918434,0.643604911,0.437061286,0.336235514,0.397917543,0.268424975,0.654162002,0.036663859,0.041342147,0.957275063,0.837296458
I95418,AWMT246(2),221121,ASUT11,0.080141771,0.603605913,0.209064227,0.047604707,0.255338299,0.094498014,0.184440981,0.977547992,0.740313934,0.050789977,0.835563789,0.908196382,0.477779927
I97053,AWMT261(2),221129,ASUT11,0.61569903,0.288272176,0.938249875,0.152685565,0.009850715,0.018443143,0.922200245,0.600272279,0.061418939,0.115422877,0.206071247,0.311040164,0.31380959
I97068,AWMT276(2),221205,ASUT11,0.797817308,0.631094301,0.59379031,0.074697958,0.637409616,0.747970425,0.658185679,0.993308436,0.252447621,0.318183011,0.064996908,0.253731378,0.427734263
I97083,AWMT291(2),221212,ASUT11,0.560791612,0.822409069,0.549169758,0.383415952,0.562549442,0.472986953,0.165769634,0.715542745,0.261153061,0.330430104,0.897432334,0.690938023,0.526953996
I97550,AWMT307(2),221219,ASUT11,0.65744513,0.44497994,0.148629599,0.35608328,0.131632631,0.083417986,0.224468471,0.064214349,0.130445153,0.563589794,0.120237347,0.125586032,0.476049153
I97564,AWMT321(2),221228,ASUT11,0.56772536,0.782475933,0.886974792,0.385055433,0.978512778,0.64312865,0.287924427,0.850941395,0.51920773,0.022186461,0.607398425,0.035627516,0.738410721
I97580,AWMT337(2),230103,ASUT11,0.331857505,0.315533359,0.54955606,0.768763914,0.381065974,0.065612767,0.553600584,0.306024424,0.026386484,0.602476495,0.373950044,0.061327773,0.595047763
I98093,AWMT368(2),230117,ASUT11,0.711540701,0.375613856,0.152571541,0.693783607,0.437078077,0.827962496,0.047017442,0.902536247,0.338726258,0.091300168,0.050091731,0.931174991,0.362259965
I98700,AWMT446(2),230220,ASUT11,0.490352115,0.488013182,0.290842476,0.568951528,0.835722724,0.121218453,0.822717999,0.089679437,0.103667268,0.404950957,0.247607668,0.445372389,0.071104409
I99133,AWMT399(2),230130,ASUT11,0.24791567,0.911630945,0.052405022,0.04550116,0.600832615,0.762183818,0.337945473,0.80993142,0.206951018,0.695361538,0.433451226,0.496372152,0.212839592
I99148,AWMT414(2),230206,ASUT11,0.43458889,0.080801102,0.435670916,0.753522401,0.837532583,0.829647853,0.282569169,0.437656129,0.166384398,0.718541792,0.437979246,0.484092619,0.968560675
I99164,AWMT430(2),230213,ASUT11,0.134502074,0.150453864,0.818385526,0.705942819,0.054416658,0.092366859,0.064953852,0.181861378,0.534225527,0.494111314,0.007796112,0.508479736,0.905142061
I99793,AWMT462(2),230227,ASUT11,0.716501216,0.34967115,0.932069515,0.812469276,0.264615173,0.165582836,0.585445699,0.745815255,0.616076365,0.609919783,0.4515765,0.758306681,0.278184886
I99809,AWMT477(2),230306,ASUT11,0.942795605,0.102294949,0.511877162,0.206710879,0.580614656,0.708098952,0.333196339,0.020877616,0.835747789,0.15384286,0.163737348,0.579275784,0.986793445
I99825,AWMT493(2),230313,ASUT11,0.303544773,0.252821601,0.858983953,0.13849263,0.678707473,0.18315618,0.396740227,0.40581568,0.058646324,0.654668543,0.739399912,0.235082103,0.746151048
I100111,AWMT511(2),230320,ASUT11,0.582379196,0.808676641,0.615128521,0.248444743,0.807695681,0.061972774,0.570455199,0.421158189,0.311981106,0.377309075,0.744311943,0.839082744,0.875398023
I100264,AWMT531(2),230327,ASUT11,0.53547531,0.951092291,0.820502209,0.132408461,0.387707249,0.974906323,0.821507788,0.653224499,0.446857475,0.081032077,0.898540028,0.654339928,0.728625244
I100283,AWMT550(2),230403,ASUT11,0.189289599,0.896786492,0.57407882,0.754982017,0.465817359,0.371794965,0.526296587,0.244614293,0.026860569,0.414395179,0.329179535,0.96450344,0.511589121
I57560,AWW36(2),220222,ASUT10,0.157269627,0.353764058,0.549425249,0.686417742,0.115167491,0.045529148,0.02831018,0.314607301,0.620293536,0.606794144,0.080096554,0.646480447,0.314498977
I57570,AWW46(2),220302,ASUT10,0.411853404,0.13863195,0.825977644,0.811658677,0.621341128,0.934751176,0.137403712,0.015730602,0.663105879,0.004735076,0.415063264,0.328798552,0.932642118
I57581,AWW57(2),220308,ASUT10,0.82031823,0.105143912,0.620873721,0.615372786,0.241389381,0.983016236,0.225786146,0.242875515,0.414405486,0.681393745,0.312438956,0.270278897,0.393482582
I59466,AWW69(2),220316,ASUT10,0.478269827,0.119148134,0.786957767,0.911376444,0.428006876,0.585967725,0.251388483,0.701636998,0.168526436,0.700520961,0.780209339,0.743045915,0.339750128
I59478,AWW81(2),220323,ASUT10,0.445208266,0.050290161,0.075005539,0.354242923,0.017306105,0.792883721,0.302738893,0.425735049,0.374799186,0.105097587,0.187226604,0.32501415,0.715436956
I59490,AWW93(2),220330,ASUT10,0.049053051,0.223121281,0.994302264,0.73658081,0.208445841,0.662399164,0.558016633,0.871601033,0.517491021,0.051480855,0.925340785,0.562199284,0.819437475
I60321,AWW107(2),220404,ASUT10,0.972102652,0.254187776,0.443149247,0.377773003,0.794538403,0.534051987,0.784545014,0.717780413,0.753885746,0.381351707,0.67306057,0.32130733,0.278758398
I62256,AWW120(2),220411,ASUT10,0.924492573,0.944983783,0.483725343,0.920727974,0.918174754,0.211674625,0.835220655,0.57908077,0.166544993,0.038920374,0.49287819,0.501232917,0.996746948
I64192,AWW135(2),220418,ASUT10,0.906442943,0.556137071,0.43805967,0.185101284,0.320923514,0.337294971,0.747080545,0.492736496,0.265061319,0.572153934,0.972988971,0.576455754,0.087175471
I66319,AWW149(2),220425,ASUT10,0.486574109,0.317500426,0.91144411,0.305091862,0.304375081,0.945048858,0.46454568,0.955749368,0.105909744,0.948061528,0.111001186,0.035447603,0.893573031
I68638,AWW163(2),220503,ASUT10,0.897752895,0.668580071,0.000171164,0.471378459,0.904100329,0.523217453,0.158669327,0.154752686,0.041887072,0.720444263,0.368288336,0.772945188,0.483610174
I71477,AWW177(2),220509,ASUT10,0.148132353,0.49242313,0.092712438,0.941708029,0.681113763,0.232757979,0.76968892,0.171848699,0.50114352,0.924031192,0.941867772,0.711724206,0.127987134
I74124,AWW190(2),220516,ASUT10,0.504099082,0.189816912,0.373127851,0.018888386,0.149232754,0.621994152,0.197351703,0.507838074,0.024335171,0.663761817,0.750990277,0.934093847,0.520109126
I77494,AWW200(2),220523,ASUT10,0.669419615,0.750441805,0.627586115,0.121553696,0.823309575,0.165275613,0.109698293,0.204051536,0.046389217,0.908630236,0.404244261,0.290965201,0.90165608
I80881,AWW212(2),220531,ASUT10,0.785004854,0.51714162,0.818916289,0.023942146,0.354037304,0.454382135,0.580613759,0.578376816,0.410012527,0.0217006,0.781916725,0.440023752,0.856087328
I80893,AWW224(2),220606,ASUT10,0.515886585,0.4975317,0.557542606,0.75200686,0.411396306,0.866214756,0.93479305,0.33553315,0.16892036,0.697681184,0.950842469,0.837276257,0.584335646
I82746,AWW238(2),220613,ASUT10,0.714537557,0.69486741,0.470809521,0.924212801,0.932889702,0.816148356,0.155740234,0.504497062,0.393293347,0.182033062,0.617133269,0.972002964,0.063687306
I83791,AWW252(2),220620,ASUT10,0.588848428,0.573390362,0.943030524,0.39634979,0.348911419,0.190255919,0.772417331,0.115970163,0.035291911,0.573176305,0.696361981,0.764797267,0.369857541
I84406,AWW264(2),220627,ASUT10,0.88663263,0.53400298,0.853581376,0.586602475,0.674581376,0.53259691,0.602690711,0.365819854,0.563916882,0.367980956,0.503806849,0.828660294,0.658756119
I85257,AWW276(2),220705,ASUT10,0.847143149,0.310250979,0.224359306,0.092248517,0.509814342,0.04793995,0.850839312,0.550210008,0.318286496,0.72901391,0.265597514,0.98627045,0.65194777
I88555,AWW289(2),220711,ASUT10,0.329586709,0.866948507,0.29268677,0.093279027,0.966804581,0.351805688,0.433059741,0.155667176,0.868227071,0.461789243,0.214869207,0.96641539,0.180409906
I88568,AWW302(2),220718,ASUT10,0.57773052,0.302889389,0.793773629,0.572348594,0.859757648,0.722660057,0.054015942,0.2556672,0.53867895,0.065205464,0.905460812,0.899301251,0.204759194
I88582,AWW316(2),220725,ASUT10,0.508678115,0.685642905,0.199817821,0.685123171,0.651004602,0.320730867,0.781558105,0.944804742,0.729051658,0.789565112,0.508763166,0.120304046,0.660300117
I89139,AWW343(2),220808,ASUT10,0.628545631,0.417231169,0.295921088,0.267729759,0.512005382,0.589861286,0.019884408,0.460463987,0.633513721,0.222172464,0.936495955,0.173176899,0.219038327
I89569,AWMT24(2),220816,ASUT10,0.909814468,0.990829088,0.204073387,0.72421457,0.524859106,0.077627101,0.018276679,0.971606486,0.134966204,0.040838746,0.967055288,0.862832781,0.34019397
I89585,AWMT40(2),220822,ASUT10,0.371650769,0.684341937,0.28318548,0.585932327,0.505531122,0.080156222,0.257449101,0.315222191,0.293787091,0.976892815,0.647064814,0.72173757,0.198421448
I90677,AWMT56(2),220829,ASUT10,0.865070856,0.609114442,0.722090198,0.795574092,0.01822033,0.113789674,0.79404502,0.304315653,0.122200432,0.778805338,0.551470782,0.536838369,0.26086996
I91676,AWMT71(2),220906,ASUT10,0.221190501,0.789632796,0.65070081,0.588146947,0.99337327,0.103538622,0.130425954,0.762890651,0.452778429,0.172069211,0.963716921,0.272083889,0.410617386
I91691,AWMT86(2),220912,ASUT10,0.874352675,0.808303938,0.659883634,0.266984738,0.292228205,0.80233194,0.732124761,0.027542759,0.062996963,0.459258616,0.536919502,0.398385039,0.494599797
I91707,AWMT102(2),220919,ASUT10,0.004533228,0.542903633,0.497988205,0.549228492,0.585405514,0.932649073,0.329780601,0.119981762,0.671578646,0.613986623,0.254077655,0.771202143,0.585476995
I92509,AWMT133(2),221003,ASUT10,0.106734224,0.452218788,0.57837277,0.283590507,0.950145841,0.378719638,0.48542885,0.384872455,0.652353254,0.466839405,0.742807245,0.43853586,0.993996868
I93385,AWMT118(2),220926,ASUT10,0.07368432,0.485304408,0.839274591,0.553342739,0.431123306,0.389661157,0.240100252,0.755050521,0.742976362,0.629801336,0.858456455,0.186710784,0.039910308
I93400,AWMT149(2),221010,ASUT10,0.637245665,0.603447532,0.461115689,0.379548724,0.798021664,0.247391669,0.316040772,0.247549723,0.500726618,0.960527606,0.052150173,0.0384759,0.233604237
I93416,AWMT165(2),221017,ASUT10,0.045361503,0.177171381,0.714536602,0.973100667,0.130937782,0.153924196,0.471243586,0.40797876,0.358569195,0.576083459,0.875881921,0.62232279,0.966544219
I93720,AWMT181(2),221024,ASUT10,0.300363276,0.05391525,0.682476963,0.22480392,0.059481841,0.499220942,0.365417234,0.204376082,0.142815514,0.083321245,0.466591246,0.271565161,0.280041774
I93730,AWMT197(2),221031,ASUT10,0.721008916,0.050126377,0.731865592,0.771445649,0.188753497,0.50681331,0.163608146,0.709703402,0.693711814,0.245089199,0.192403367,0.54746669,0.125934526
I95385,AWMT213(2),221107,ASUT10,0.691170703,0.81295592,0.409936734,0.389651272,0.004608449,0.566739247,0.563185463,0.17193409,0.395265774,0.901156293,0.727339686,0.83685128,0.84887228
I95401,AWMT229(2),221114,ASUT10,0.969259101,0.825858568,0.002970756,0.910935586,0.389870103,0.531643969,0.72213908,0.957659154,0.167600128,0.327821471,0.120696927,0.073176944,0.083903119
I95417,AWMT245(2),221121,ASUT10,0.398644722,0.457434191,0.728141875,0.920282657,0.093502221,0.298891723,0.272480337,0.235874584,0.286733668,0.101246009,0.319604364,0.530530046,0.778652414
I97052,AWMT260(2),221129,ASUT10,0.053158193,0.698567009,0.587830693,0.945987869,0.795147722,0.846566837,0.659181235,0.123884052,0.977194579,0.937363009,0.434217407,0.144716104,0.609061172
I97067,AWMT275(2),221205,ASUT10,0.450597272,0.511756285,0.448599181,0.26107463,0.446689666,0.287705236,0.215292376,0.342940628,0.841446475,0.622211527,0.466041123,0.108095169,0.60056253
I97082,AWMT290(2),221212,ASUT10,0.114421683,0.127177727,0.950242586,0.103344568,0.09149732,0.441476453,0.320330278,0.824979908,0.614743162,0.639950122,0.3801572,0.348905126,0.794499207
I97549,AWMT306(2),221219,ASUT10,0.00501421,0.430887566,0.487194631,0.544144486,0.552664966,0.640952042,0.240595247,0.818390066,0.451404396,0.026384877,0.082208011,0.778071009,0.331973094
I97563,AWMT320(2),221228,ASUT10,0.096209783,0.872013863,0.208844692,0.316100374,0.590076049,0.824811325,0.360633121,0.625359747,0.823107185,0.644596713,0.433972584,0.325322964,0.479181667
I97579,AWMT336(2),230103,ASUT10,0.701601045,0.546966225,0.996459969,0.674298968,0.669191396,0.408893199,0.997580088,0.81878451,0.276485329,0.646004181,0.039486444,0.408561476,0.247520332
I98699,AWMT445(2),230220,ASUT10,0.395621349,0.933013563,0.595101041,0.156419198,0.072987502,0.377642111,0.332462029,0.91620544,0.368489027,0.901000231,0.756302196,0.957137197,0.525149864
I99132,AWMT398(2),230130,ASUT10,0.876438925,0.254143328,0.495900084,0.747115808,0.93159016,0.572329291,0.289621436,0.467625206,0.267743219,0.52570828,0.998501891,0.797757985,0.674808152
I99147,AWMT413(2),230206,ASUT10,0.366351271,0.925455281,0.084303676,0.925028822,0.745426126,0.614236464,0.197685113,0.058434913,0.892159339,0.749775956,0.57486921,0.825017598,0.671376244
I99163,AWMT429(2),230213,ASUT10,0.317906218,0.979436697,0.249035788,0.454914455,0.626078619,0.24345013,0.353071764,0.135277677,0.359382358,0.846336836,0.447131493,0.53648985,0.662651858
I99792,AWMT461(2),230227,ASUT10,0.708461204,0.777358909,0.063399064,0.156039542,0.957066292,0.759592049,0.506865782,0.756143367,0.9812439,0.810162229,0.82065401,0.565315416,0.172311761
I99824,AWMT492(2),230313,ASUT10,0.110692326,0.508032175,0.413834021,0.134125883,0.264113341,0.107414017,0.707839825,0.88946895,0.527612767,0.746476994,0.151586116,0.384679336,0.58838598
I100109,AWMT509(2),230320,ASUT10,0.731319036,0.401221092,0.506515651,0.934534766,0.383335245,0.421232283,0.806109857,0.246861886,0.168010668,0.523353147,0.900155268,0.926502048,0.5679331
I100262,AWMT529(2),230327,ASUT10,0.620318259,0.37295099,0.064860496,0.310653711,0.317882562,0.674398686,0.295068391,0.642209324,0.437276433,0.505946557,0.71885469,0.766151411,0.261693329
I100282,AWMT549(2),230403,ASUT10,0.394927486,0.562404534,0.715288224,0.895318374,0.970195293,0.764924143,0.592725432,0.596210399,0.854459572,0.915540632,0.417877455,0.192265027,0.480685762
I100253,AWMT520(2),230327,ASUT01,0.319226249,0.105243093,0.95174502,0.886449247,0.929756907,0.941372395,0.108683107,0.463446999,0.184707363,0.136091202,0.32729885,0.988554991,0.168663708
I100273,AWMT540(2),230403,ASUT01,0.646368034,0.559943767,0.510152302,0.635382846,0.302020928,0.606994714,0.818383812,0.135827137,0.937919007,0.942709848,0.769146874,0.451198597,0.999043812
I57550,AWW26(2),220216,ASUT09,0.006759562,0.615083704,0.070395542,0.220318371,0.85940784,0.333623695,0.841572898,0.365958156,0.521910616,0.984045409,0.675399332,0.425230609,0.649624664
I57559,AWW35(2),220222,ASUT09,0.475881643,0.277947834,0.047257296,0.754365196,0.097205162,0.075303345,0.614167443,0.300597297,0.119952651,0.603245585,0.199170503,0.999850616,0.502499374
I57569,AWW45(2),220302,ASUT09,0.682160055,0.545391768,0.438105569,0.561134388,0.378815316,0.946624928,0.146595993,0.847019228,0.253349245,0.935321275,0.511399563,0.420938547,0.712174595
I57580,AWW56(2),220308,ASUT09,0.130403515,0.506013808,0.225414563,0.430022779,0.141878075,0.867283425,0.539783174,0.846342641,0.703497984,0.381396709,0.861560982,0.511245786,0.761324837
I59465,AWW68(2),220316,ASUT09,0.320133226,0.372859362,0.330624199,0.775194497,0.520243167,0.440026429,0.819702127,0.819472792,0.337898421,0.024629165,0.482581291,0.26036589,0.99327098
I59489,AWW92(2),220330,ASUT09,0.261007023,0.326401802,0.44453695,0.636390041,0.728581117,0.538629363,0.681398341,0.596777033,0.878406082,0.386666722,0.709989266,0.70776268,0.329042225
I60320,AWW106(2),220404,ASUT09,0.396400098,0.951806692,0.328849685,0.603994887,0.368804261,0.481818866,0.563566762,0.547589565,0.768753881,0.535855397,0.76498265,0.670714955,0.304847528
I62255,AWW119(2),220411,ASUT09,0.305443958,0.729415463,0.54665176,0.851441671,0.685874534,0.944363455,0.55039885,0.806685456,0.305195488,0.960997024,0.314205141,0.269245771,0.245484274
I64191,AWW134(2),220418,ASUT09,0.493625072,0.041106912,0.969056731,0.451607812,0.541291338,0.546872455,0.697597135,0.829632182,0.898489677,0.979174566,0.905719215,0.901113669,0.024692982
I66318,AWW148(2),220425,ASUT09,0.573738847,0.47329302,0.984425841,0.808997815,0.417940056,0.489153128,0.165817746,0.571437014,0.724362727,0.113569594,0.235163918,0.197979995,0.507366491
I68637,AWW162(2),220503,ASUT09,0.849406541,0.845230616,0.665282763,0.569558874,0.045232049,0.518011389,0.579889361,0.161021833,0.194175741,0.861993719,0.774028955,0.355227071,0.669348778
I71476,AWW176(2),220509,ASUT09,0.058163974,0.870215795,0.381691228,0.396352723,0.782343396,0.865632181,0.132372757,0.947910216,0.173881258,0.95208695,0.469984835,0.897340578,0.247683731
I74122,AWW189(2),220516,ASUT09,0.021481167,0.505634559,0.378478503,0.034335323,0.786346916,0.721792979,0.758739671,0.579087734,0.044670592,0.621251894,0.258161566,0.120245455,0.264191625
I77493,AWW199(2),220523,ASUT09,0.248875543,0.770983411,0.748190997,0.482654341,0.994974527,0.473130111,0.096298742,0.731872323,0.864479303,0.92120625,0.304298015,0.426605815,0.511136623
I80880,AWW211(2),220531,ASUT09,0.552364963,0.721773631,0.914736845,0.07915027,0.921782121,0.476159337,0.097970815,0.586195798,0.136099021,0.968526112,0.697878887,0.580262633,0.256969446
I80892,AWW223(2),220606,ASUT09,0.200910775,0.399966965,0.791251035,0.98475659,0.453102217,0.862461143,0.072474582,0.236486313,0.290176291,0.372695647,0.256895336,0.470604425,0.19018983
I82744,AWW237(2),220613,ASUT09,0.64436583,0.871986537,0.271200168,0.323735566,0.636786496,0.484407584,0.831184157,0.667119995,0.778654019,0.166739184,0.766708048,0.265550168,0.143181663
I83790,AWW251(2),220620,ASUT09,0.16177121,0.647416285,0.855024315,0.265790991,0.554194851,0.760224777,0.794483683,0.103876265,0.665202668,0.431514973,0.42999904,0.946248496,0.675358185
I84405,AWW263(2),220627,ASUT09,0.409340353,0.809072167,0.356134471,0.548552903,0.601529441,0.967027778,0.721174819,0.939035068,0.556908172,0.282893709,0.235980181,0.169209042,0.972719947
I85258,AWW275(2),220705,ASUT09,0.187560562,0.886596724,0.874751225,0.706780392,0.962905966,0.18888507,0.640901755,0.800914893,0.10569151,0.921715286,0.204026424,0.649986662,0.530939079
I88554,AWW288(2),220711,ASUT09,0.573278288,0.091494316,0.94931393,0.275931359,0.458286324,0.849876009,0.08367652,0.842962485,0.030158059,0.452847863,0.017593147,0.298147286,0.866770033
I88567,AWW301(2),220718,ASUT09,0.106611829,0.143560024,0.18580559,0.118242813,0.332350227,0.745018875,0.771429139,0.181840162,0.900503184,0.543959141,0.306021979,0.450777291,0.079020893
I88581,AWW315(2),220725,ASUT09,0.342531975,0.925711164,0.298291898,0.380436622,0.48098573,0.060420266,0.361607539,0.758663281,0.700099918,0.530105928,0.716013727,0.329185516,0.556146919
I89124,AWW328(2),220801,ASUT09,0.966042253,0.086820997,0.402793663,0.810784084,0.137602614,0.112149837,0.55820448,0.772421349,0.143467833,0.366477813,0.492465531,0.772067694,0.108577129
I89138,AWW342(2),220808,ASUT09,0.132741382,0.800025534,0.7579582,0.194143064,0.900717487,0.22232736,0.349710217,0.027952361,0.414556519,0.616591661,0.01038615,0.866330104,0.385062461
I89157,AWMT14(2),220810,ASUT09,0.339424702,0.502164108,0.710787215,0.884671475,0.651794623,0.607520411,0.590679384,0.756684907,0.302520626,0.761273791,0.78747935,0.801998238,0.730961619
I89568,AWMT23(2),220816,ASUT09,0.610219608,0.027701553,0.038040023,0.487793964,0.683610858,0.34631641,0.550982851,0.447835242,0.504840624,0.168093344,0.810361883,0.523967128,0.410772231
I89584,AWMT39(2),220822,ASUT09,0.958228711,0.296257834,0.093001714,0.895885503,0.330646061,0.883110758,0.74866053,0.954591441,0.684465903,0.096716933,0.979396973,0.851492434,0.803555899
I90676,AWMT55(2),220829,ASUT09,0.499879591,0.790352349,0.587602007,0.939647839,0.248410931,0.753044997,0.579204866,0.231782249,0.190517438,0.131525515,0.853624067,0.164960197,0.958875113
I91675,AWMT70(2),220906,ASUT09,0.897672999,0.182693708,0.106865935,0.663122489,0.586421134,0.481799535,0.952848802,0.077774882,0.115164351,0.370839833,0.658922751,0.492785712,0.376984067
I91690,AWMT85(2),220912,ASUT09,0.731290383,0.423781943,0.259328306,0.854117726,0.847805079,0.957540521,0.998229662,0.822588487,0.641494571,0.44371841,0.8989994,0.339086567,0.820680407
I91706,AWMT101(2),220919,ASUT09,0.024377666,0.262575952,0.407295533,0.511046375,0.193854163,0.950414558,0.743391363,0.649572548,0.833704276,0.196606316,0.651199336,0.850767291,0.000286554
I92508,AWMT132(2),221003,ASUT09,0.861980328,0.280802902,0.295414333,0.968772246,0.892705464,0.254641214,0.890794893,0.215952305,0.336412224,0.524220626,0.468030698,0.655052536,0.71308329
I93384,AWMT117(2),220926,ASUT09,0.81152126,0.508926638,0.704943056,0.666382079,0.17501053,0.162175009,0.083976673,0.756072106,0.234083351,0.749238594,0.760925397,0.476149787,0.448932598
I93399,AWMT148(2),221010,ASUT09,0.175708087,0.587520566,0.792702543,0.22744795,0.818011223,0.386098862,0.890898363,0.164985117,0.910764017,0.970164306,0.494075309,0.780533505,0.490824249
I93415,AWMT164(2),221017,ASUT09,0.11990729,0.870492822,0.200221496,0.279978249,0.512507065,0.633076795,0.829209511,0.703267709,0.149085919,0.271228313,0.692876157,0.771804946,0.565337528
I93719,AWMT180(2),221024,ASUT09,0.85482384,0.704502489,0.729968023,0.523979854,0.365930368,0.250631071,0.546718002,0.777240319,0.616029706,0.75738111,0.977127256,0.197377147,0.841318617
I94985,AWMT196(2),221031,ASUT09,0.520740187,0.309204016,0.198226366,0.901153126,0.977280112,0.707191605,0.615872373,0.407062037,0.760166294,0.187265905,0.276969188,0.514891829,0.076123607
I95384,AWMT212(2),221107,ASUT09,0.681575864,0.054038163,0.909211955,0.550945097,0.541950626,0.775727096,0.903546166,0.721600325,0.979899484,0.113720362,0.270772634,0.385641794,0.629802627
I95400,AWMT228(2),221114,ASUT09,0.51074321,0.008891369,0.910923385,0.327425854,0.705226015,0.517614051,0.338840997,0.99860129,0.957804833,0.957718751,0.232997813,0.825990398,0.056561976
I95416,AWMT244(2),221121,ASUT09,0.532558887,0.366137493,0.62247251,0.484874229,0.538780333,0.721161802,0.993220052,0.231639591,0.533362458,0.448253274,0.817238623,0.725697327,0.876518449
I97051,AWMT259(2),221129,ASUT09,0.651172666,0.566209176,0.471251398,0.209922521,0.24879789,0.873560432,0.995766755,0.000129138,0.60153036,0.197243837,0.45111373,0.925098058,0.318330262
I97066,AWMT274(2),221205,ASUT09,0.091868857,0.402952559,0.142338998,0.807398473,0.386183774,0.669336748,0.759702694,0.117970827,0.78044331,0.267803177,0.634846166,0.256738303,0.94599128
